0811175M;Lycée De La Salle Castres
0911981J;Lycée Ste Jeanne d'Arc
0594391C;E.S.AA.T.
0650065T;Lycée Pradeau la Sède-St Pierre
0753598D;Lycée Sevigne
0753838P;Lycée Saint-Sulpice
0753848A;Lycée D'Hulst
0753857K;Ecole Du Champs De Mars
0753851D;Lycée La Rochefoucauld
0753809H;Lycée Paul Claudel
0753850C;Lycée Saint-Thomas D'Aquin
0754860A;Lycée Therese Chappuis
0753880K;Lycée Saint-Louis (9ème)
0750673Z;Lycée Colbert
0753885R;Lycée Rocroy Saint Vincent de Paul
0753372H;Beth Sefer Yad Mordekhai
0753815P;Lycée Les Petits Champs
0754479L;Lycée Ozar Hatorah
0752593L;Cours Nation Bauchat
0753898E;Ecole ST PIERRE FOURIER
0754672W;cours Colbert privé hors contrat
0750684L;Lycée Gabriel Faure
0753902J;Lycée Notre-Dame de France
0753834K;Lycée Yabne
0753376M;Cours Saint-John Perse
0753874D;Ecole Jeannine Manuel
0753911U;Lycée L'Ecole
0750026W;Lycée L'Enseignement Par Petits Groupes
0753916Z;Lycée Sainte-Elisabeth
0753943D;Institut de La Tour
0750702F;Lycée Jean De La Fontaine
0754083F;Lycée Carnot (rue Pierre Demours)
0754081D;Lycée Ste Ursule-Louise Bettignies
0753109X;Ecole Saint-John Perse
0754684J;Lycée Georges Brassens
0753823Y;Lycée Moria
0754676A;Lycée Yechiva Chaare Thora
0753384W;Lycée Beth Yacov
0596335R;Institut D Anchin
0660768B;Lycée Saint-Louis-De-Gonzague
0133242D;Lycée St Pierre
0570211V;Lycée Saint Antoine
0211551X;Lycée Saint Dominique
0290174G;Lycée Notre Dame De Kerbertrand
0511901P;Lycée Colbert
0511130B;Lycée Jean XXIII
0511561V;Ecole Sup. Jean-Jacques Rousseau
0631034G;Lycée Sainte Marie
0780515L;Lycée Les Sept Mares
0810079W;Lycée Jeanne D'Arc
0772229E;Lycée Jean VILAR
0790019S;Lycée Joseph Desfontaines
0060026W;Lycée Pierre Et Marie Curie
0601865B;Lycée CONDORCET
0573281G;Lycée De La Communication
0120012Y;Lycée Jean Vigo
0120051R;Lycée Jeanne D'Arc
0133195C;Lycée Jean Cocteau
0090013R;Lycée de Mirepoix
0771996B;Lycée Honore De Balzac
0383119J;Lycée Pierre Béghin
0820021C;Lycée Antoine Bourdelle
0820044C;Lycée Pierre_Marie THEAS
0250033A;Lycée Le Grand Chênois
0420018S;Lycée Beauregard
0420973E;Lycée Saint Paul Forez
0400018C;Lycée Charles Despiau
0801853E;Lycée Jean Racine
0260015A;Lycée Alain Borne
0783305U;St Louis/Ntre Dame Du Bel Air
0781899R;Lycée Saint-Francois d'Assise
0030445T;Lycée Sainte Louise
0860028N;Lycée Jean Moulin
0341765J;Lycée François Rabelais
0763059M;Jules Verne
0941975L;Lycée Pierre Brossolette
0940119U;Lycée Paul Doumer
0922249V;Lycée Montesquieu
0380053B;Lycée C. Pravaz
0430098Y;Lycée polyvalent Saint Jacques de Compostelle
0300052U;Lycée André Chamson
0320015T;Lycée Maréchal Lannes
0851400K;Lycée Jean Monnet
0781984H;Lycée Vaucanson
0911492C;Lycée de l'Essouriau
0921230M;Lycée Leonard De Vinci
0781884Z;Lycée Condorcet
0870019Y;Lycée Suzanne Valadon
0932120Z;Lycée Henri Sellier
0560026Z;Lycée Jean-Baptiste Colbert
0270029K;Lycée Les Fontenelles
9740001H;Lycée Leconte De Lisle
9711032V;Lycée Charles Coeffin
0810005R;Lycée BELLEVUE
0160002R;Lycée Guez De Balzac
0640010N;Lycée René Cassin Bayonne
0570194B;Lycée St Augustin
0180005H;Lycée Alain-Fournier
0142107P;Lycée Charles-De-Gaulle
0710011B;Lycée Pontus De Tyard
0631074A;Lycée Fenelon
0593117T;Lycée La Salle-St Pierre
0593114P;Lycée Saint-Paul
0421023J;Lycée Saint Paul
0420032G;Jules Ferry
0861216E;Cours Saint Thomas d'Aquin
0260022H;Lycée Albert Triboulet
0260066F;Lycée Saint Maurice
0590181B;Lycée Maxence Van Der Meersch
0760093N;Lycée Camille Saint-Saens
0592913W;Lycée Notre-Dame Des Anges
0460026D;Lycée Jean-Lurçat
0421022H;Institution Sainte-Marie - La Grand'Grange
0920930L;Lycée St Pie X
0850118S;Lycée L Esperance
0330115W;Lycée Reclus
0421021G;Externat Saint Michel
0420042T;Lycée Honore D'Urfe
0783549J;Lycée International
0440176C;Lycée St Dominique
0640065Y;Lycée Maurice Ravel
0870045B;Lycée Bernard Palissy
0332601Y;Lycée Notre Dame Du Rosaire
0940882Y;Lycée St Michel De Picpus
0622118R;Nazareth
0940872M;Cours Henri Iv
0332759V;Lycée Crs Secondaire Prive Peret
0440177D;Lycée St Louis
0030044G;Lycée Blaise De Vigenere
0400933X;Lycée Sud Des Landes
0740098E;Lycée Saint Joseph
0570214Y;Lycée Sainte Chretienne
0911496G;E.S.E.D.
0490040C;Lycée Duplessis Mornay
0080081V;Lycée MABILLON
0930122C;Lycée CONDORCET
0920918Y;Lycée Jeanne D'Arc
0921399W;Lycée Maurice Genevoix
0290164W;Lycée Notre Dame Du Mur
0290051Y;Lycée Tristan Corbiere
0030084A;Lycée Saint Benoit
0681793E;Lycée Saint-Joseph De Cluny
0680051L;Lycée FREDERIC KIRSCHLEGER
0542408Z;Lycée Charles De Foucauld
0920141D;Lycée Joliot-Curie
0441993C;Lycée Carcouet
0442083A;CENS ( Centre Educatif Nantais pour Sportifs)
0762601P;Lycée Georges Brassens
0920921B;Lycée St Dominique
0580753D;Lycée Alain Colas
0060031B;Lycée Albert Calmette
0060773H;Lycée Don Bosco
0060033D;Lycée Honoré d'Estienne d'Orves (Beau-Site)
0060677D;Lycée Sasserno
0300027S;Lycée Hemingway - De La Camargue
0790024X;Lycée Paul Guerin
0771940R;Lycée Gerard De Nerval
0281077U;Lycée Silvia Monfort
0340030Y;Lycée Louis Feuillade
0542293Z;Lycée Jacques-Marie Boutet De Monvel
0701078S;Lycée Lumiere
0690040U;Lycée Hector Guimard
0710048S;Lycée Rene Cassin
0782540M;Lycée Jean Rostand
0470020S;Lycée Val De Garonne
0130143K;Lycée Paul Langevin
0595884A;Lycée André Lurçat
0150747F;Lycée de Mauriac
0301654K;Lycée des métiers Geneviève DE GAULLE-ANTHONIOZ
0320023B;Lycée Alain-Fournier
0772296C;Lycée De La Mare Carree
0672615D;Lycée Louis Marchal
0650885J;Lycée Notre-Dame De Garaison
0851390Z;Lycée Leonard de Vinci
0450107X;Groupe Scolaire Saint Louis
0500049G;Lycée Robert De Mortain
0390029V;Lycée des Métiers du Bois
0010032E;Lycée Xavier Bichat
0870015U;Lycée Gay-Lussac
0440172Y;Lycée LA PERVERIE
0061117G;Institut Mediterraneen D'Etudes Secondaires et Sup
0750652B;Lycée Charlemagne
0753146M;Lycée Prepasup
0750656F;Lycée Lavoisier
0750657G;Lycée Montaigne
0750662M;Lycée Victor Duruy
0752382G;Lycée Clapeyron Europe Math
0750683K;Lycée Claude Monet
0750682J;Lycée Rodin
0420041S;Lycée Claude Fauriel
0670079X;Lycée Fustel De Coulanges
0670080Y;Lycée Kléber
0670081Z;Lycée International des Pontonniers
0650025Z;Lycée Théophile Gautier
0782562L;Lycée Hoche
0610702G;Lycée Marie Immaculee
0510053F;Lycée La Fontaine Du Ve
0593138R;Lycée Saint-Michel
0671616T;Lycée Centre Eshel
0671552Y;Lycée LE GYMNASE JEAN STURM
0672790U;Ecole Sup. Horizon
0671611M;Instit.Doctrine Chretienne
0671614R;Lucie Berger
0670083B;Lycée Marie Curie
0650062P;Lycée Jeanne D'Arc
0650063R;Saint-Dominique
0690550Y;Lycée Saint Joseph
0570107G;Lycée Hélène Boucher
0831317F;Cours Prive Mirabeau
0830099G;Lycée Fenelon
0311133N;Lycée Le Caousou
0312356T;Lycée Ozar Hatorah
0312150U;Lycée Voltaire
0593139S;Lycée Sacre Coeur
0070071P;Lycée polyvalent du Sacré-Coeur
0370728R;Lycée Saint Medard Inst N-D La Riche
0141172Y;Lycée Marie-Joseph
0101028N;Lycée Camille Claudel
0100046W;Lycée St Francois De Sales
0260034W;Lycée Emile Loubet
0260069J;Lycée Notre Dame
0442334Y;Lycée Pierre Abelard
0931799A;Lycée Fenelon
0781902U;Lycée Jeanne D'Arc
0650038N;Lycée Pierre Mendes France
0690552A;Lycée Notre Dame De Mongre
0740104L;Lycée Saint Francois
0930975E;Institut De Valois
0592944E;Lycée Saint-Adrien La Salle
0693769X;Lycée Juif De Lyon
0931565W;Lycée Flora Tristan
0932036H;Lycée Francoise Cabrini
0593040J;Lycée Notre-Dame De La Providence
0640052J;Lycée Gaston Fébus
0690074F;Lycée Parc Chabrieres
0772324H;Lycée Campus Sainte Therese
0221571N;Lycée Kerraoul
0090015T;Lycée polyvalent Pyrène
0752904Z;COURS LAFAYETTE
0753820V;Lycée Les Francs Bourgeois
0750653C;Lycée Sophie Germain
0753852E;Lycée Sainte-Jeanne Elisabeth
0750692V;Lycée Emile Dubois
0750690T;Lycée Francois Villon
0750696Z;Lycée Roger Verlomme
0753231E;Lycée Sinai
0754965P;Lycée Lucien De Hirsch
0790029C;Lycée Ernest Perochon
0641732K;Lycée Saint-John Perse
0640131V;Lycée St Dominique
0241137F;Lycée Jay De Beaufort
0240025X;Lycée Laure Gatet
0110670U;Lycée Beausejour
0770940D;Lycée Etienne Bezout
0060034E;Lycée des Métiers - Hôtelier et Tourisme Paul Augier
0300127A;Lycée St Vincent De Paul
0383072H;Lycée Saint Marc
0771941S;Lycée RENE CASSIN
0240021T;Lycée Alcide Dusolier
0951937P;Lycée Paul-Emile Victor
0010034G;Lycée Paul Painleve
0711755X;Lycée Sacré Coeur
0750428H;Lycée Jacques Monod
0750463W;Lycée Lucas De Nehou
0754025T;Lycée Saint-Nicolas
0750671X;Lycée Edgar Quinet
0751712D;Petrelle
0750558Z;Lycée Paul Poiret
0754045P;Lycée Catherine Laboure
0754475G;Lycée Léonard de Vinci
0753217P;Lycée Sainte-Therese
0750650Z;Lycée D'Alembert-Cuir
0491966W;Lycée Henri Bergson
0490002L;Lycée Joachim Du Bellay
0920130S;Lycée Descartes
0620007W;Lycée GAMBETTA
0410002E;Lycée F Philibert Dessaignes
0330023W;Lycée Camille Jullian
0290013G;Lycée Jules Lesven
0290012F;Lycée Vauban
0190010H;Lycée Georges Cabanis
0140013N;Lycée Malherbe
0501828R;Lycée Victor Grignard
0940877T;Lycée Notre Dame De La Providence
0671618V;Séminaire de Jeunes
0910838S;Lycée Beth Rivkah
0680141J;Lycée Episcopal
0800001S;Lycée Boucher De Perthes
0470001W;Lycée Bernard Palissy
0470003Y;Lycée Jean-Baptiste De Baudre
0130001F;Lycée Emile Zola
0133525L;Lycée Georges Duby
0131862D;Lycée SACRE COEUR
0131391S;Lycée St Eloi
6200001G;Lycée Fesch
0800007Y;Lycée Lamarck
0730005J;Cité scolaire Jean Moulin
0810067H;Lycée Bon Sauveur
0610001V;Lycée Alain
0610002W;Lycée Marguerite de Navarre
0300077W;Lycée BELLEVUE
0721548S;Lycée Andre Malraux
0801700N;Lycée Jean- Baptiste Delambre
0660014G;Lycée Pablo Picasso
0332722E;Lycée Pape Clement
0340059E;Lycée Jean Moulin
0570081D;Lycée Erckmann Chatrian
0260019E;Lycée Dr. Gustave Jaume
0450062Y;Lycée Duhamel du Monceau
0861228T;Lycée Du Bois D'Amour
0860755D;Ensemble scolaire Isaac de l'Etoile Les Feuillants
0860903P;Lycée Union Chretienne
0860034V;Lycée Victor-Hugo
0170020E;Lycée Emile Combes
0541270M;Lycée Hanzelet
0271431J;Lycée Jacques Prevert
0271049U;Lycée Saint-Ouen
0772243V;Lycée Camille Claudel
0382270L;Lycée Pierre Du Terrail
0170098P;Lycée Saint Louis
0950761L;Lycée N-Dame De La Compassion
0951221L;Lycée Vauban
0441992B;Lycée Pays De Retz
0290070U;Lycée Jean Chaptal
0290076A;Lycée de Kerneuzec
0781664K;Lycée Ste Thérèse
0754015G;Lycée Jules Richard Microtechniques
0754016H;Lycée L'Initiative
0740027C;Lycée Mont Blanc
0660011D;Lycée Jean Lurcat
0781983G;Lycée Adrienne Bolland
0781898P;Lycée Charles De Gaulle
0860789R;Ensemble scolaire Isaac de l'Etoile - Le Porteau
0250043L;Lycée Xavier Marmier
0382838D;Lycée La Pléiade
0781948U;Lycée LAVOISIER
6200063Z;Lycée Porto Vecchio
0660021P;Lycée Charles Renouvier
0782549X;Lycée Louis Bascan
0440274J;Lycée Notre Dame
0260023J;Lycée Du Dauphine
0060750H;Institution St Joseph Carnoles
0761356L;Lycée Providence Sainte-Thérèse
0772295B;Lycée La Tour Des Dames
0922398G;Lycée Gustave Eiffel
0720843A;Lycée Ste Anne
0480680D;Lycée polyvalent privé Sacre-Coeur
0710023P;Lycée La Prat's
0600014P;Lycée Pierre d'Ailly
0590071G;Lycée Jean Bart
0270016W;Lycée Aristide Briand
0271579V;Lycée Léopold Sédar Senghor
0170029P;Lycée Leonce Vieljeux
0541308D;Institution St Joseph
0761710W;Lycée Saint-Joseph
0720033V;Lycée Polyvalent Touchard - Washington
0590121L;Lycée Cesar Baggio
0595867G;Lycée INTERNATIONAL MONTEBELLO
0931585T;Lycée Andre Boulloche
0560025Y;Lycée Dupuy De Lôme
0692866R;Lycée La Martiniere Monplaisir
0801207C;Lycée Sacre-Coeur
0801888T;Lycée Saint Martin
0801874C;Lycée Saint Riquier
0440001M;Lycée Polyvalent Joubert - E. Maillard
0421976V;Lycée Francois Mauriac-Forez
0490819Z;Lycée Ste Agnes
0741476C;Lycée Jean Monnet
0330003Z;Lycée Grand Air
0950640E;Lycée Julie-Victoire Daubié
0590010R;Lycée Paul Hazard
0592926K;Institution Saint Jude
0911961M;Lycée Edmond Michelet
0920131T;Lycée Auguste Renoir
0920889S;Lycée Ste Genevieve
0132810J;Lycée Sainte Marie
0070064G;Lycée Jules Froment
0930116W;Lycée Henri Wallon
0320067Z;Lycée des Métiers - Le Garros
0320002D;Lycée Pardailhan
0930833A;Lycée Jean Zay
0150006A;Lycée Jean Monnet - Mermoz
0840059H;Lycée Louis Pasteur
0510035L;Lycée Hugues Libergier
0511926S;Lycée Marc Chagall
0511145T;Lycée St Michel
0880097C;Lycée Jeanne D'Arc
0352224C;Anne De Bretagne
0350024L;Lycée Emile Zola
0352215T;St Thomas
0080040A;Lycée Jean Moulin
0240032E;Lycée Arnaud Daniel
0630052P;Lycée Claude et Pierre Virlogeux
0420033H;Lycée Albert Thomas
0170022G;Lycée Maurice Merleau-Ponty
0120024L;Lycée Alexis Monteil
0120104Y;Lycée Saint-Joseph
0771763Y;Lycée Charles Le Chauve
0570146Z;Lycée Julie Daubie
0220107X;Lycée Notre Dame De Campostal
0590185F;Lycée Jean Moulin
0761715B;Lycée Jean-Baptiste De La Salle
0761718E;Lycée Rey
0761719F;Lycée Sacre-Coeur
0170042D;Lycée Cordouan
0741532N;Lycée De L Albanais
0922276Z;Lycée Santos Dumont
0680068E;Lycée Louise Weiss
0422158T;Lycée La Salesienne
0150030B;Lycée de Haute Auvergne
0422160V;Lycée hôtelier RENOUVEAU
0782557F;Lycée Jean-Baptiste Poquelin
0641844G;Lycée de Navarre
0850086G;Ensemble scolaire Saint- Gabriel Saint- Michel
0850087H;Ensemble scolaire Saint-Gabriel Saint-Michel
0680066C;Lycée Jean Mermoz
0790031E;Lycée Du Haut Val De Sevre
0352072M;Institution St Malo-Providence
0350048M;Lycée Jacques Cartier
0940585A;Lycée Francois Mansart
0911946W;Lycée Leonard De Vinci
0401002X;Lycée Haroun Tazieff
0022042J;Lycée Jean Bouin
0950947N;Lycée De La Tourelle
0240081H;St Joseph
0672614C;Lycée Georges Imbert
6200043C;Lycée Georges Clemenceau
0912142J;Lycée Gaspard Monge
0573231C;Lycée Condorcet
0782539L;Lycée Saint Exupéry
0130039X;Lycée Saint Charles
0132733A;Lycée Antonin Artaud
0770930T;Lycée Henri Moissan
0770933W;Lycée Jacques Amyot
0570058D;Lycée Louis Vincent
0680034T;Lycée Louis-Armand
0680032R;Lycée Michel De Montaigne
0540042C;Lycée Henri Loritz
0060037H;Lycée Beau Site
0791062A;Lycée de la Venise Verte
0450049J;Lycée Pothier
0910626L;Lycée Blaise Pascal
0752456M;Cours Etienne Geoffroy Saint-Hilaire
0770918E;Lycée Uruguay France
0311334G;Lycée Edmond Rostand
0160010Z;Lycée Elie Vinet
0760005T;Lycée Thomas Corneille
0550002D;Lycée Raymond-Poincaré
0550047C;Ensemble Scolaire Jean-Paul Ii - Lycée Saint-Louis
0100003Z;Lycée Gaston Bachelard
0442095N;Lycée La Herdrie
0641907A;Lycée Bernat Etxepare
0640111Y;Lycée Largente
0640011P;Lycée Louis De Foix
0330010G;Lycée Anatole De Monzie
0451484U;Lycée Francois Villon
0211068X;Lycée Saint Coeur
0600001A;Lycée Felix Faure
0601823F;Lycée Francois Truffaut
0601824G;Lycée Jeanne Hachette
0600002B;Lycée Paul Langevin
0900029T;Lycée Notre Dame Des Anges
0120059Z;Lycée Saint-Gabriel
0180024D;Lycée Jean Moulin
0570085H;Lycée Jean-Victor Poncelet
0951678H;Lycée Compta-Sup Marketing
0220060W;Lycée Eugene Freyssinet
0220111B;Lycée St Pierre
0420040R;Lycée Claude Lebois
0880099E;Lycée Beau Jardin
0880152M;Lycée Georges Baumont
0880055G;Lycée Jules Ferry
0911346U;Lycée Albert Einstein
0170058W;Lycée Bellevue
0170060Y;Lycée Bernard Palissy
0170103V;Lycée Notre Dame De Recouvrance
0421035X;Lycée Saint Paul
0420979L;Lycée Tezenas du Montcel
0310032S;Lycée De Bagatelle
0783288A;Lycée Notre Dame
0380133N;Unite Enseignement Du Cmudd
0671832C;Lycée Jean-Baptiste Schwilgue
0890067P;Lycée St Etienne
0341523W;Lycée Saint-Joseph
0040023D;Lycée Paul Arène
0762442S;Lycée Daniel Brottier
0022044L;Lycée des Métiers le Corbusier de Soissons
0941918Z;Lycée Christophe Colomb
0330135T;Lycée Alfred Kastler
0332192D;Lycée Hotel.Tourisme Gascogne
0330126H;Lycée Victor Louis
0693566B;Lycée Francois Mansart
0740047Z;Lycée Savoie Leman
0772340A;Lycée L'Arche Guedon
0831453D;Lycée des Métiers d'Hôtellerie et Tourisme Anne-Sophie Pic
0310040A;Lycée Raymond Naves
0772342C;Lycée Clement Ader
0190062P;Lycée Notre Dame De La Providence
0560198L;Lycée St Joseph
0951710T;Lycée Camille Claudel
0750700D;Lycée Jean-Baptiste Say
0470943V;CTR FORMATION APPRENTIS AGRIC METIERS DU CHEVAL
0682021C;CFAI Alsace - centre de MULHOUSE
0721425H;MAISON FAMILIALE RURALE
0611035U;MFREO de Mortagne Chartrage
0623833E;MAISON FAMILIALE RURALE D'EDUCATION ET D'ORIENTATION
0501594L;MFREO de Valognes
0271400A;Maison familiale et rurale (MFR)
0421183H;MFR AGRIC FRMFREO VOUGY
0501671V;MFREO d'Urville-Nacqueville
9710994D;MAISON FAMILIALE RURALE MAISON RURALE BREFORT
0860038Z;Lycée Aliénor d' Aquitaine
0290098Z;Lycée de Cornouaille
0760096S;Lycée Gustave Flaubert
0760091L;Lycée Jeanne D'Arc
0920799U;Lycée Richelieu
0910627M;Lycée Jean Baptiste Corot
0760110G;Lycée Marcel Sembat
0240076C;Lycée Ste Marthe - St Front
0270003G;Lycée Augustin Fresnel
0251021Z;Lycée Saint Paul
0620042J;Lycée Andre Malraux
0620040G;Lycée Louis Blaringhem
0340011C;Lycée polyvalent Jean Moulin
0672604S;Lycée Marc Bloch
0442207K;Lycée Camille Claudel
0330020T;Lycée Jaufre Rudel
0410675L;Lycée Notre Dame Des Aydes
0930933J;Lycée Assomption
0930118Y;Lycée Jean Renoir
0442309W;Lycée Alcide D'Orbigny
0010016M;Lycée Joseph-Marie Carriat
0010070W;Lycée Saint Pierre
0180007K;Lycée Jacques Coeur
0180006J;Lycée Marguerite De Navarre
0170051N;Lycée Louis Audouin Dubreuil
0640134Y;Lycée St Thomas d'Aquin
0730037U;Lycée Paul Heroult
0501219D;Lycée Pierre Et Marie Curie
0350042F;Lycée Maupertuis
0382203N;Lycée Pablo Neruda
0620161N;Lycée Alexandre Ribot
0400067F;Lycée Jean Cassaigne
0693478F;Lycée Condorcet
0020050U;Lycée Condorcet
0021873A;Lycée Saint- Jean et La Croix
0870050G;Lycée Jean Baptiste Darnet
0950785M;Lycée Notre-Dame
0951048Y;Lycée Torat Emet
0240035H;Lycée Pre De Cordy
0782924E;Lycée Evariste Galois
0490055U;Lycée polyvalent Carnot - Bertin
0440077V;Lycée Jacques Prevert
0601149Y;Lycée Saint Vincent
0382780R;Lycée Aristides Berges
0720055U;Lycée Paul Scarron
0371184L;Lycée Saint Gilles
0541973B;Lycée Asnl
0410030K;Lycée Ronsard
0410954P;Lycée Saint Joseph
0550025D;Lycée Jean-Auguste Margueritte
0932221J;Lycée Blaise Pascal
0940743X;Lycée Georges Brassens
0470038L;Lycée des métiers du tertiaire et du social Georges Leygues
0932260B;Lycée Georges Brassens
0781952Y;Lycée Sonia Delaunay
0951994B;Lycée O R T
0133288D;Lycée Jean Monnet
0133015G;Lycée Pierre Mendès France
0941294W;Lycée Adolphe Cherioux
0590233H;Lycée Emile Zola
0670114K;Lycée STANISLAS
0681888H;Lycée Amelie Zurcher
0762880T;Lycée Raymond Queneau
0133425C;Lycée Celony
0133395V;Lycée Ste Marie
0160004T;Lycée Charles A. COULOMB
0071359P;Lycée Marc Seguin-Saint Charles
0130011S;Lycée Pasquet
0542295B;Lycée Saint Michel
0891118G;Lycée Moulin De Preuilly
0630069H;Lycée Jean Zay
0831616F;Lycée Rouvière
0312267W;Lycée Des Arènes
0311145B;Lycée Saint-Joseph
0590214M;Lycée Colbert
0190032G;Lycée Edmond Perrier
0590221V;Lycée Henri Wallon
0590222W;Lycée Antoine Watteau
0950641F;Lycée Jean Jaures
0740006E;Lycée Louis Lachenal
0210019G;Lycée Le Castel
0560181T;Lycée St Joseph - LaSalle Lorient
0130053M;Lycée Jean Perrin
0750676C;Lycée des Métiers Dorian
0750695Y;Lycée Fresnel
0350791V;Lycée Marcel Callo
0180561M;Lycée Sainte Marie Saint Dominique
0070066J;Lycée Rivier
0670007U;Lycée Adrien Zeller
0290008B;Lycée Amiral Ronarc'h
0290340M;Lycée Estran Fenelon
0430053Z;Lycée Saint Julien
0430055B;Lycée Polyvalent La Chartreuse
0693044J;Lycée Jean-Paul Sartre
0140017T;Lycée Jean Rostand
0622110G;Lycée Saint Pierre
0590035T;Lycée Fenelon
0060014H;Lycée Jules Ferry
0110004V;Lycée Paul Sabatier
0840016L;Lycée Victor Hugo
0110047S;Jeanne D Arc
0820004J;Lycée Jean De Prades
0810959C;Lycée La Borde Basse
0230030H;Lycée agricole d'Ahun
1350005X;Ecole européenne de Bergen
1310033Z;Ecole européenne de Bruxelles I (Uccle)
1310032Y;Ecole européenne de Bruxelles II
1310036C;Ecole européenne de Bruxelles III
1320011V;Ecole européenne de Culham
1090015Z;Ecole européenne de Karlsruhe
1370004K;Ecole européenne du Luxembourg
1310034A;Ecole européenne de Mol
1090014Y;Ecole européenne de Munich
1270021H;Ecole européenne de Varèse
0623276Z;Lycée professionnel Agricole Sainte Marie
0595121W;Lycée professionnel Charles Brasseur
0595120V;Lycée professionnel Agricole SAINTE CROIX
0595122X;Lycée Privé St Roch
0593075X;Maison Saint Jacques
0595012C;Institut d'enseignement technologique
0596351H;EFFICOM-Nord
0595721Y;Cours Auber-ICAM
0623280D;Lycée professionnel Agricole Institut agricole
0593395V;Lycée horticole de Lomme
0623723K;Lycée agricole Radinghem
0595771C;Lycée professionnel horticole de Raismes
0350700W;Lycée agricole Theodore Monod
1400005V;Lycée français de Zurich
2060002H;Ecole française d'Alep
0021522U;Lycée agricole La Thierache
0030094L;LEGTPA du Bourbonnais / Site de Moulins
0050012L;Lycée agricole Hautes-Alpes (Des)
